,1e-15,1e-14,1e-13,1e-12,1e-11,1e-10
435,85.63043,253.61212,698.99664,789.35986,789.38007,789.4068
436,85.7195,253.89574,699.4019,789.35986,789.37964,789.365
437,85.80856,254.17903,699.80536,789.35986,789.37946,789.39465
438,85.89762,254.462,700.2069,789.35986,789.38055,789.3851
439,85.98669,254.74469,700.6067,789.35986,789.3798,789.3939
440,86.07575,255.02704,701.0048,789.35986,789.3802,789.39404
441,86.16374,255.30905,701.40106,789.35986,789.38055,789.3906
442,86.25171,255.59079,701.7956,789.35986,789.3798,789.39496
443,86.339676,255.87213,702.18835,789.35986,789.3799,789.387
444,86.42764,256.15323,702.57935,789.35986,789.3803,789.40546
445,86.5156,256.434,702.96857,789.35986,789.3798,789.4131
446,86.60357,256.71448,703.3561,789.35986,789.37915,789.35156
447,86.691536,256.9947,703.7417,789.35986,789.38043,789.419
448,86.7795,257.27454,704.1258,789.35986,789.38074,789.3885
449,86.86747,257.5541,704.50806,789.35986,789.3805,789.4122
450,86.95544,257.8334,704.8887,789.35986,789.3792,789.40155
451,87.0434,258.11234,705.26746,789.35986,789.38,789.385
452,87.13033,258.391,705.6447,789.35986,789.3799,789.3837
453,87.21723,258.66934,706.02014,789.35986,789.38,789.4071
454,87.30414,258.94736,706.3939,789.35986,789.37976,789.40625
455,87.391045,259.22513,706.7662,789.35986,789.38007,789.3863
456,87.47794,259.50256,707.1366,789.35986,789.3809,789.39355
457,87.56485,259.77975,707.5055,789.35986,789.38074,789.4079
458,87.65176,260.0566,707.87256,789.35986,789.3809,789.3938
459,87.738655,260.33316,708.2381,789.35986,789.38055,789.3843
460,87.82556,260.60944,708.602,789.35986,789.38104,789.39154
461,87.91247,260.88544,708.96423,789.35986,789.3805,789.41113
462,87.99937,261.16113,709.32477,789.35986,789.38074,789.38104
463,88.08528,261.43652,709.6839,789.35986,789.38,789.37665
464,88.171165,261.71167,710.0412,789.35986,789.3805,789.40717
465,88.25705,261.98645,710.39716,789.35986,789.3792,789.4035
466,88.34293,262.261,710.75134,789.35986,789.3801,789.41675
467,88.42882,262.53522,711.104,789.35986,789.3798,789.3819
468,88.5147,262.80917,711.4551,789.35986,789.38,789.3693
469,88.600586,263.08282,711.8047,789.35986,789.3802,789.3979
470,88.68647,263.3562,712.1525,789.35986,789.3802,789.3914
471,88.772354,263.62933,712.4989,789.35986,789.3794,789.399
472,88.85824,263.9022,712.84375,789.35986,789.38025,789.39526
473,88.94412,264.17468,713.187,789.35986,789.3804,789.3993
474,89.029045,264.44696,713.52875,789.35986,789.37976,789.3822
475,89.11394,264.71893,713.8689,789.35986,789.37946,789.39557
476,89.19883,264.9906,714.20764,789.35986,789.3802,789.3774
477,89.28372,265.26202,714.5448,789.35986,789.3803,789.37036
478,89.36862,265.53314,714.88043,789.35986,789.3807,789.41895
479,89.45351,265.80402,715.21466,789.35986,789.3804,789.40436
480,89.53841,266.07462,715.54724,789.35986,789.37933,789.3684
481,89.6233,266.34494,715.8784,789.35986,789.3796,789.37006
482,89.70819,266.615,716.2082,789.35986,789.37946,789.389
483,89.79308,266.88474,716.5363,789.35986,789.37964,789.396
484,89.877975,267.15427,716.8631,789.35986,789.3794,789.3812
485,89.961945,267.42352,717.1885,789.35986,789.37964,789.3988
486,90.04588,267.69244,717.5123,789.35986,789.37964,789.40326
487,90.12982,267.96112,717.83466,789.35986,789.38,789.38806
488,90.21377,268.22955,718.1556,789.35986,789.3804,789.3972
489,90.29771,268.49768,718.47504,789.35986,789.37976,789.40027
490,90.381645,268.76556,718.79315,789.35986,789.3795,789.385
491,90.46558,269.03317,719.1098,789.35986,789.3797,789.4258
492,90.54953,269.3005,719.4251,789.35986,789.3793,789.40826
493,90.63347,269.5676,719.7389,789.35986,789.3794,789.42145
494,90.71741,269.8344,720.05133,789.35986,789.3802,789.40765
495,90.80135,270.10098,720.36224,789.35986,789.37994,789.39575
496,90.88439,270.3673,720.67194,789.35986,789.38025,789.3946
497,90.96741,270.6333,720.9802,789.35986,789.3799,789.4234
498,91.05042,270.89908,721.28705,789.35986,789.37933,789.38
499,91.133446,271.16452,721.5926,789.35986,789.37933,789.3967
500,91.21646,271.42978,721.8967,789.35986,789.3796,789.38776
501,91.29948,271.6948,722.19934,789.35986,789.38007,789.37537
502,91.38249,271.95953,722.5008,789.35986,789.3795,789.40454
503,91.465515,272.22403,722.80084,789.35986,789.38025,789.38226
504,91.54853,272.48822,723.0996,789.35986,789.37976,789.41327
505,91.631546,272.75217,723.397,789.35986,789.3801,789.3735
506,91.71456,273.0159,723.69305,789.35986,789.3809,789.4006
507,91.796715,273.2794,723.98773,789.35986,789.3806,789.3967
508,91.87884,273.54254,724.28107,789.35986,789.3808,789.37964
509,91.96097,273.80548,724.5732,789.35986,789.38007,789.39575
510,92.04309,274.0682,724.8641,789.35986,789.3803,789.4026
511,92.12521,274.3306,725.1534,789.35986,789.3798,789.4092
512,92.207344,274.5928,725.4416,789.35986,789.37964,789.41
513,92.289474,274.85477,725.7286,789.35986,789.3797,789.3949
514,92.3716,275.1165,726.0143,789.35986,789.38,789.38324
515,92.45372,275.3779,726.2984,789.35986,789.3794,789.3928
516,92.53585,275.63913,726.58154,789.35986,789.3792,789.3736
517,92.61797,275.9001,726.8633,789.35986,789.37964,789.41003
518,92.69926,276.1608,727.1438,789.35986,789.3799,789.3947
519,92.78052,276.42126,727.42303,789.35986,789.3798,789.3652
520,92.86178,276.68146,727.70105,789.35986,789.38025,789.37024
521,92.94303,276.94144,727.97784,789.35986,789.3797,789.408
522,93.02429,277.20117,728.2534,789.35986,789.37964,789.40845
523,93.10555,277.46063,728.5278,789.35986,789.3799,789.3894
524,93.186806,277.71988,728.80084,789.35986,789.3806,789.42017
525,93.26807,277.9789,729.0726,789.35986,789.3804,789.3804
526,93.34933,278.23764,729.3433,789.35986,789.3799,789.4011
527,93.43059,278.49615,729.6128,789.35986,789.37976,789.4009
528,93.51184,278.7544,729.88104,789.35986,789.3808,789.3884
529,93.592285,279.0125,730.148,789.35986,789.38007,789.3724
530,93.67271,279.27032,730.4138,789.35986,789.37933,789.389
531,93.75313,279.52786,730.6784,789.35986,789.3795,789.38983
532,93.83354,279.78522,730.942,789.35986,789.3794,789.41705
533,93.91396,280.0423,731.2042,789.35986,789.3805,789.3816
534,93.994385,280.29916,731.46533,789.35986,789.3797,789.3704
535,94.07481,280.5558,731.7253,789.35986,789.37915,789.37225
536,94.15523,280.8122,731.98413,789.35986,789.37946,789.3855
537,94.23564,281.06833,732.24176,789.35986,789.3798,789.37177
538,94.31606,281.32425,732.49817,789.35986,789.37964,789.4055
539,94.396484,281.57993,732.7535,789.35986,789.3805,789.39166
540,94.47611,281.83545,733.00775,789.35986,789.3805,789.3765
541,94.555725,282.0907,733.2608,789.35986,789.3802,789.4082
542,94.63533,282.34564,733.5125,789.35986,789.3803,789.395
543,94.71494,282.6004,733.7633,789.35986,789.38055,789.3901
544,94.79455,282.85495,734.01294,789.35986,789.3807,789.4141
545,94.87416,283.10925,734.2615,789.35986,789.38025,789.38654
546,94.953766,283.3633,734.5089,789.35986,789.3804,789.3963
547,95.03338,283.61716,734.75525,789.35986,789.3806,789.397
548,95.11299,283.87082,735.0004,789.35986,789.3809,789.41614
549,95.1926,284.1242,735.2445,789.35986,789.3809,789.4124
550,95.27221,284.3774,735.4876,789.35986,789.3807,789.3947
551,95.35105,284.6304,735.72955,789.35986,789.38104,789.3987
552,95.42987,284.8831,735.9704,789.35986,789.38043,789.391
553,95.5087,285.13562,736.2101,789.35986,789.37976,789.3799
554,95.58752,285.3879,736.4488,789.35986,789.3803,789.38794
555,95.66634,285.63995,736.6864,789.35986,789.3803,789.39166
556,95.74516,285.89178,736.923,789.35986,789.3805,789.3538
557,95.82399,286.1434,737.1585,789.35986,789.38055,789.3815
558,95.90282,286.3948,737.393,789.35986,789.38025,789.40704
559,95.981636,286.64597,737.6264,789.35986,789.3794,789.41815
560,96.060455,286.89697,737.8587,789.35986,789.3796,789.3984
561,96.13928,287.1477,738.09,789.35986,789.3795,789.3913
562,96.217354,287.39816,738.3204,789.35986,789.3797,789.40076
563,96.29541,287.64853,738.5496,789.35986,789.3804,789.3983
564,96.37347,287.89862,738.77783,789.35986,789.38055,789.3564
565,96.45152,288.14847,739.0051,789.35986,789.3801,789.3765
566,96.52957,288.3981,739.2313,789.35986,789.3798,789.3953
567,96.60763,288.64752,739.4565,789.35986,789.3796,789.37177
568,96.685684,288.89676,739.6807,789.35986,789.37964,789.3957
569,96.76374,289.14578,739.9038,789.35986,789.3798,789.4067
570,96.8418,289.3946,740.1261,789.35986,789.37964,789.4057
571,96.919846,289.64313,740.3472,789.35986,789.38025,789.41016
572,96.9979,289.89154,740.5673,789.35986,789.3804,789.39935
573,97.07523,290.13974,740.7867,789.35986,789.3801,789.4027
574,97.15255,290.38763,741.0049,789.35986,789.38,789.39575
575,97.229866,290.63538,741.2221,789.35986,789.3806,789.38574
576,97.307175,290.8829,741.4383,789.35986,789.3803,789.3805
577,97.38448,291.1302,741.6536,789.35986,789.3804,789.36566
578,97.4618,291.37732,741.86804,789.35986,789.38055,789.4041
579,97.539116,291.6242,742.08136,789.35986,789.3802,789.38556
580,97.616425,291.87088,742.2938,789.35986,789.3808,789.41016
581,97.69373,292.11734,742.5053,789.35986,789.38104,789.3827
582,97.77105,292.36365,742.7159,789.35986,789.3806,789.4203
583,97.84836,292.60968,742.9254,789.35986,789.3809,789.3835
584,97.92497,292.85562,743.1341,789.35986,789.3807,789.39417
585,98.00156,293.10123,743.34186,789.35986,789.3809,789.4
586,98.07815,293.34668,743.5485,789.35986,789.3806,789.38574
587,98.15473,293.5919,743.75446,789.35986,789.38086,789.3861
588,98.23132,293.83694,743.9595,789.35986,789.3806,789.37085
589,98.30791,294.08176,744.1633,789.35986,789.3803,789.3925
590,98.38449,294.3264,744.3665,789.35986,789.3803,789.3813
591,98.46108,294.57083,744.56866,789.35986,789.3807,789.378
592,98.537674,294.81506,744.76996,789.35986,789.38074,789.37384
593,98.61426,295.05908,744.9703,789.35986,789.3807,789.4013
594,98.69084,295.30292,745.16974,789.35986,789.37976,789.38824
595,98.766754,295.5465,745.3684,789.35986,789.37976,789.38715
596,98.84264,295.78995,745.56604,789.35986,789.37976,789.39075
597,98.918526,296.03314,745.7629,789.35986,789.37933,789.3964
598,98.994415,296.27618,745.95886,789.35986,789.37964,789.40466
599,99.070305,296.519,746.15393,789.35986,789.3802,789.3841
600,99.14619,296.7616,746.34814,789.35986,789.3809,789.3894
601,99.22208,297.00406,746.54144,789.35986,789.38086,789.3854
602,99.297966,297.24628,746.73395,789.35986,789.3811,789.3814
603,99.373856,297.4883,746.92554,789.35986,789.3803,789.39105
604,99.44974,297.73013,747.1163,789.35986,789.37946,789.418
605,99.52563,297.9718,747.30615,789.35986,789.38,789.3979
606,99.600845,298.21323,747.4952,789.35986,789.38007,789.40063
607,99.67605,298.4545,747.68335,789.35986,789.38055,789.39764
608,99.75125,298.69553,747.8707,789.35986,789.3797,789.4009
609,99.826454,298.9364,748.05725,789.35986,789.3805,789.3974
610,99.90166,299.1771,748.24286,789.35986,789.3805,789.41394
611,99.97685,299.41754,748.4278,789.35986,789.3807,789.38336
612,100.052055,299.6578,748.6119,789.35986,789.3807,789.3659
613,100.12726,299.8979,748.795,789.35986,789.3807,789.3801
614,100.20245,300.13776,748.9774,789.35986,789.3811,789.40314
615,100.27766,300.37744,749.159,789.35986,789.38104,789.3636
616,100.35286,300.61697,749.3396,789.35986,789.3798,789.3547
617,100.42742,300.85638,749.51965,789.35986,789.37964,789.40436
618,100.50195,301.0955,749.6987,789.35986,789.3799,789.4079
619,100.57649,301.3344,749.87695,789.35986,789.3805,789.4009
620,100.65103,301.57315,750.05457,789.35986,789.3806,789.4014
621,100.72557,301.8117,750.2314,789.35986,789.3804,789.39044
622,100.80011,302.0501,750.4073,789.35986,789.37994,789.38385
623,100.87464,302.2883,750.5825,789.35986,789.3806,789.3796
624,100.94918,302.5263,750.7569,789.35986,789.3804,789.4068
625,101.02372,302.7641,750.9305,789.35986,789.3802,789.4363
626,101.09826,303.00174,751.10333,789.35986,789.38025,789.40857
627,101.1728,303.23917,751.2753,789.35986,789.38043,789.3995
628,101.246704,303.47647,751.44666,789.35986,789.3805,789.3953
629,101.320595,303.7135,751.6171,789.35986,789.381,789.3898
630,101.39448,303.95038,751.78687,789.35986,789.3807,789.3776
631,101.46837,304.18707,751.9558,789.35986,789.37994,789.39087
632,101.54225,304.42358,752.1241,789.35986,789.3801,789.38837
633,101.61614,304.6599,752.2916,789.35986,789.3801,789.39136
634,101.69003,304.89606,752.4583,789.35986,789.38025,789.3996
635,101.763916,305.132,752.6244,789.35986,789.37915,789.4024
636,101.83781,305.3678,752.7895,789.35986,789.37933,789.38196
637,101.9117,305.6034,752.95404,789.35986,789.37946,789.39557
638,101.98558,305.8388,753.1179,789.35986,789.3799,789.37744
639,102.05886,306.07407,753.2808,789.35986,789.3804,789.39404
640,102.13211,306.30914,753.4432,789.35986,789.3798,789.3873
641,102.20537,306.54398,753.60474,789.35986,789.37933,789.3978
642,102.278625,306.7787,753.7656,789.35986,789.3796,789.393
643,102.35188,307.0132,753.9258,789.35986,789.37994,789.38416
644,102.42514,307.24756,754.08527,789.35986,789.3797,789.38855
645,102.49839,307.48172,754.2439,789.35986,789.37946,789.4012
646,102.57165,307.7157,754.402,789.35986,789.38007,789.39624
647,102.6449,307.9495,754.5592,789.35986,789.3797,789.41046
648,102.718155,308.1831,754.7157,789.35986,789.3797,789.38605
649,102.79141,308.41656,754.8715,789.35986,789.37915,789.3944
650,102.864075,308.6498,755.02686,789.35986,789.37994,789.3899
651,102.936714,308.88293,755.1814,789.35986,789.3799,789.3795
652,103.00935,309.1158,755.335,789.35986,789.38025,789.3863
653,103.08199,309.3486,755.4882,789.35986,789.37994,789.39966
654,103.15463,309.58115,755.64056,789.35986,789.38007,789.38116
655,103.22727,309.81354,755.7924,789.35986,789.37946,789.40576
656,103.29991,310.04575,755.9434,789.35986,789.3803,789.4048
657,103.37255,310.2778,756.0938,789.35986,789.37994,789.40826
658,103.44519,310.50967,756.2435,789.35986,789.38043,789.40717
659,103.51783,310.74136,756.3926,789.35986,789.38055,789.3962
660,103.59047,310.9729,756.54095,789.35986,789.3801,789.399
661,103.66253,311.20425,756.6886,789.35986,789.3804,789.4108
662,103.73457,311.4354,756.83575,789.35986,789.3805,789.3929
663,103.80662,311.66638,756.9821,789.35986,789.38086,789.40717
664,103.878654,311.89722,757.12787,789.35986,789.38007,789.3756
665,103.9507,312.1279,757.27295,789.35986,789.3798,789.3881
666,104.02274,312.35837,757.41736,789.35986,789.3797,789.38885
667,104.09479,312.5887,757.56116,789.35986,789.3803,789.39325
668,104.166824,312.81885,757.7043,789.35986,789.3803,789.3995
669,104.23887,313.04883,757.8468,789.35986,789.38,789.3916
670,104.310905,313.27866,757.9888,789.35986,789.37933,789.39496
671,104.38295,313.5083,758.12994,789.35986,789.37946,789.3918
672,104.45442,313.7378,758.27045,789.35986,789.37946,789.3869
673,104.52588,313.96704,758.41046,789.35986,789.3797,789.38745
674,104.59733,314.19623,758.5498,789.35986,789.3792,789.3981
675,104.66878,314.42514,758.68854,789.35986,789.38,789.4133
676,104.740234,314.65393,758.82666,789.35986,789.37994,789.3833
677,104.81169,314.88257,758.9641,789.35986,789.3794,789.3603
678,104.88314,315.11105,759.10095,789.35986,789.37964,789.3968
679,104.9546,315.3394,759.2372,789.35986,789.3792,789.4012
680,105.02605,315.5675,759.37286,789.35986,789.3796,789.3867
681,105.0975,315.79547,759.5079,789.35986,789.38007,789.3978
682,105.16895,316.0233,759.6423,789.35986,789.38055,789.3971
683,105.23985,316.25095,759.7762,789.35986,789.38043,789.3888
684,105.31074,316.4784,759.90936,789.35986,789.38007,789.3888
685,105.38162,316.7057,760.0421,789.35986,789.38007,789.3913
686,105.45251,316.93283,760.1741,789.35986,789.3792,789.39
687,105.52339,317.15982,760.3055,789.35986,789.38007,789.3969
688,105.59428,317.3866,760.4364,789.35986,789.3798,789.3942
689,105.66515,317.61328,760.5667,789.35986,789.3802,789.3853
690,105.73604,317.83978,760.6963,789.35986,789.38043,789.3873
691,105.806915,318.0661,760.82544,789.35986,789.38025,789.375
692,105.8778,318.2923,760.954,789.35986,789.3802,789.4044
693,105.948685,318.5183,761.0819,789.35986,789.3803,789.39935
694,106.01903,318.74414,761.2093,789.35986,789.3806,789.4041
695,106.08935,318.96985,761.3362,789.35986,789.3797,789.3999
696,106.159676,319.19534,761.46234,789.35986,789.37994,789.3915
697,106.23,319.42075,761.58813,789.35986,789.38055,789.40924
698,106.30033,319.64594,761.71326,789.35986,789.3804,789.3944
699,106.37065,319.87094,761.8378,789.35986,789.3807,789.3976
700,106.44098,320.09583,761.9617,789.35986,789.3806,789.4099
701,106.51131,320.3206,762.0853,789.35986,789.3807,789.4014
702,106.58163,320.5451,762.2082,789.35986,789.38043,789.4044
703,106.65195,320.76953,762.33057,789.35986,789.38055,789.3823
704,106.722275,320.9938,762.4524,789.35986,789.38043,789.3794
705,106.792076,321.2179,762.5736,789.35986,789.3799,789.4067
706,106.861855,321.44183,762.69434,789.35986,789.3793,789.39606
707,106.93164,321.66565,762.8145,789.35986,789.3796,789.39874
708,107.00142,321.88922,762.9341,789.35986,789.3803,789.40045
709,107.0712,322.11264,763.0533,789.35986,789.3799,789.3902
710,107.140976,322.336,763.1718,789.35986,789.38007,789.396
711,107.210754,322.55917,763.2898,789.35986,789.37994,789.3812
712,107.28054,322.78217,763.40735,789.35986,789.38043,789.40894
713,107.35032,323.00497,763.52423,789.35986,789.3805,789.4094
714,107.4201,323.22766,763.64075,789.35986,789.38043,789.4004
715,107.48988,323.45023,763.7567,789.35986,789.3804,789.37823
716,107.55914,323.6726,763.87213,789.35986,789.3806,789.37286
717,107.62839,323.89487,763.987,789.35986,789.38055,789.3877
718,107.69763,324.11688,764.1014,789.35986,789.37994,789.39453
719,107.76688,324.3388,764.2153,789.35986,789.37994,789.409
720,107.83612,324.56058,764.3286,789.35986,789.3803,789.38074
721,107.905365,324.7822,764.44147,789.35986,789.3803,789.4032
722,107.97462,325.00366,764.5539,789.35986,789.38007,789.4001
723,108.04385,325.2249,764.6657,789.35986,789.37976,789.3762
724,108.1131,325.44604,764.777,789.35986,789.37964,789.3981
725,108.18234,325.66708,764.88794,789.35986,789.3804,789.3904
726,108.25159,325.8879,764.9982,789.35986,789.38086,789.3888
727,108.320335,326.1086,765.1081,789.35986,789.38025,789.37335
728,108.38906,326.32922,765.21747,789.35986,789.38074,789.3805
729,108.45779,326.54962,765.3263,789.35986,789.3802,789.409
730,108.526505,326.7698,765.43463,789.35986,789.37946,789.3801
731,108.59523,326.9899,765.54254,789.35986,789.38025,789.37854
732,108.663956,327.20984,765.64996,789.35986,789.3803,789.3812
733,108.73267,327.42963,765.75696,789.35986,789.3801,789.37036
734,108.8014,327.6493,765.8633,789.35986,789.37994,789.3908
735,108.870125,327.86877,765.96936,789.35986,789.3794,789.386
736,108.93885,328.08813,766.0749,789.35986,789.3793,789.4067
737,109.00757,328.3074,766.17993,789.35986,789.38007,789.39764
738,109.07581,328.52637,766.2845,789.35986,789.3799,789.3921
