sep= 
Time [s]	R1_m5 [ng/cm^2]	C1_m [ng/cm^2]
448.1520	0.00	0.00
448.5509	0.00	0.00
448.8969	0.00	0.00
449.3001	0.00	0.00
449.7379	0.00	0.00
450.1589	0.00	0.00
450.4970	0.00	0.00
450.8742	0.00	0.00
451.2978	0.00	0.00
451.7384	0.00	0.00
452.1996	0.00	0.00
452.5930	0.00	0.00
452.9284	0.00	0.00
453.3307	0.00	0.00
453.7142	0.00	0.00
454.0953	0.00	0.00
454.4307	0.00	0.00
454.8301	0.00	0.00
455.2168	0.00	0.00
455.6095	0.00	0.00
455.9418	0.00	0.00
456.3389	0.00	0.00
456.7061	0.00	0.00
457.1084	0.00	0.00
457.4442	0.00	0.00
457.8310	0.00	0.00
458.2166	0.00	0.00
458.6074	0.00	0.00
458.9407	0.00	0.00
459.3211	0.00	0.00
459.7197	0.00	0.00
460.0938	0.00	0.00
460.4291	0.00	0.00
460.8337	0.00	0.00
461.2096	0.00	0.00
461.6081	0.00	0.00
461.9410	0.00	0.00
462.3893	0.00	0.00
462.8041	0.00	0.00
463.2537	0.00	0.00
463.6727	0.00	0.00
464.0532	0.00	0.00
464.3895	0.00	0.00
464.7722	0.00	0.00
465.1671	0.00	0.00
465.5586	0.00	0.00
465.8959	0.00	0.00
466.2773	0.00	0.00
466.6779	0.00	0.00
467.1262	0.00	0.00
467.5773	0.00	0.00
467.9220	0.00	0.00
468.3528	0.00	0.00
468.7306	0.00	0.00
469.1180	0.00	0.00
469.4534	0.00	0.00
469.8468	0.00	0.00
470.2277	0.00	0.00
470.6171	0.00	0.00
470.9527	0.00	0.00
471.3438	0.00	0.00
471.7262	0.00	0.00
472.1156	0.00	0.00
472.4503	0.00	0.00
472.8462	0.00	0.00
473.2323	0.00	0.00
